task_id,generator_family,eta,eta_value,intended_atoms,realized_P_star_atoms,P_star_size,base_hash,intervened_core_hash,core_equal,intervention_family,intervention_seed,intervention_parameters,requested_scope_stratum,measured_scope_stratum,atom_Ea_json,atom_Va_json,atom_Ca_json,full_CP_star,measured_H_valid,censored,candidate_count,accepted_attempt,acceptance,rejection_reason
direction+inflection+bound:basis:high:intermediate:8,basis,high,0.8,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,545e0ff917c98873fc327da7c769b9e5060652167eb91d4a843cf5c684168d45,1d21aacf1d92e65fa9d2bbbd8df4e8bc710c8bbcf1adbe3c090658930b259f8d,1,c2_negative_level_excursion,2741691308,"{""amplitude"": 0.11860358355602592, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 2741691308, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 1.1316527706659853e-24, ""inflection_concave_to_convex"": 0.0005382490892375653, ""lower_bound_0"": 5.5463861372835286e-24}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,15,1,accepted,
direction+inflection+bound:basis:high:intermediate:9,basis,high,0.8,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,44d4ece633c2adc9100d6462c74fb12c933ee780cee2578b553e032056ffcdd2,c2cb69164bd93ab580c1287bbdcf49bcb432c9853bb5cbb742aea22889f9301f,1,c2_negative_level_excursion,1452765320,"{""amplitude"": 0.11860667009811504, ""family"": ""c2_negative_level_excursion"", ""onset"": 1.06, ""seed"": 1452765320, ""width"": 0.040000000000000036}",intermediate,intermediate,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 0.9621489021691412, ""inflection_concave_to_convex"": 0.0038242732157407816, ""lower_bound_0"": 3.0973059420350236e-07}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}","{""asymptote_to_0_from_above"": [1, 1, 1, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 0, 0], ""lower_bound_0"": [1, 1, 1, 0, 0]}",1|1|1|0|0,1.0,0,15,1,accepted,
direction+inflection+bound:basis:high:persistent_within_tested_domain:0,basis,high,0.8,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,a98c7edeab7832e22aaef33fe07621facdb31ddaa8814b98c0f089cf18bdf385,0a466fd3439d08cfcaf987b673c8305ff64852283c738e58b878b41b205c3b1e,1,c2_negative_level_excursion,1989113434,"{""amplitude"": 0.0, ""family"": ""c2_negative_level_excursion"", ""onset"": null, ""seed"": 1989113434, ""width"": null}",persistent_within_tested_domain,persistent_within_tested_domain,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 8.75651076269652e-27, ""inflection_concave_to_convex"": 0.00018420416333109917, ""lower_bound_0"": 8.75651076269652e-27}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}",1|1|1|1|1,>1.20,1,15,1,accepted,
direction+inflection+bound:basis:high:persistent_within_tested_domain:1,basis,high,0.8,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,8fb1a2ba2d9dd91a5aa4c56b51f7c659802d76c27148f17667264319dc64c98c,14faaf1bd5f7c354f599ee903015abb0e6176527aa14181cb172e007a2526b34,1,c2_negative_level_excursion,3849988618,"{""amplitude"": 0.0, ""family"": ""c2_negative_level_excursion"", ""onset"": null, ""seed"": 3849988618, ""width"": null}",persistent_within_tested_domain,persistent_within_tested_domain,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 8.75651076269652e-27, ""inflection_concave_to_convex"": 4.7453793842143396e-05, ""lower_bound_0"": 8.75651076269652e-27}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}",1|1|1|1|1,>1.20,1,15,1,accepted,
direction+inflection+bound:basis:high:persistent_within_tested_domain:2,basis,high,0.8,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,4c49afd43523360ef99cc1baeb8f09848d3d1d9a1f579b7702162d569c3a8876,998198c4f2f22f5290671f63c4142652defe9b96b4e69dfb714df9c87cd85852,1,c2_negative_level_excursion,3643321372,"{""amplitude"": 0.0, ""family"": ""c2_negative_level_excursion"", ""onset"": null, ""seed"": 3643321372, ""width"": null}",persistent_within_tested_domain,persistent_within_tested_domain,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 0.879013360065494, ""inflection_concave_to_convex"": 0.024386767291233714, ""lower_bound_0"": 1.0168210597283536e-05}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}",1|1|1|1|1,>1.20,1,15,1,accepted,
direction+inflection+bound:basis:high:persistent_within_tested_domain:3,basis,high,0.8,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,4b9324e9fb01fdb031168213d35b8d3ee937eb6c8d85895fbfc9de75e340688c,ea3776a74e45387f103b5630f6bcb81fb4555ac9ae68ebda14cd95b58a5c9d78,1,c2_negative_level_excursion,2344194488,"{""amplitude"": 0.0, ""family"": ""c2_negative_level_excursion"", ""onset"": null, ""seed"": 2344194488, ""width"": null}",persistent_within_tested_domain,persistent_within_tested_domain,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 0.051185056933709755, ""inflection_concave_to_convex"": 0.00012571953076851374, ""lower_bound_0"": 0.022812787070547035}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}",1|1|1|1|1,>1.20,1,15,1,accepted,
direction+inflection+bound:basis:high:persistent_within_tested_domain:4,basis,high,0.8,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,fd0be8559e661d18334d6eebf7c0399eacc61d8c8af164fbdbba31233d79ba5d,56760e08b681b213f4cffb1b29857fad1ee328b17753c3b69a1d1cd875e8d436,1,c2_negative_level_excursion,1187175740,"{""amplitude"": 0.0, ""family"": ""c2_negative_level_excursion"", ""onset"": null, ""seed"": 1187175740, ""width"": null}",persistent_within_tested_domain,persistent_within_tested_domain,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 8.75651076269652e-27, ""inflection_concave_to_convex"": 4.1338799772681386e-05, ""lower_bound_0"": 8.75651076269652e-27}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}",1|1|1|1|1,>1.20,1,15,1,accepted,
direction+inflection+bound:basis:high:persistent_within_tested_domain:5,basis,high,0.8,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,ae76b18e91602f5f1e82c8baff04db2b42b80b9e340f4c578bbaa22d4d6bc341,2b5ef512cb8bc67585acb6c142ec7716d63bfaa21029e467825b89ebb979336a,1,c2_negative_level_excursion,2043050677,"{""amplitude"": 0.0, ""family"": ""c2_negative_level_excursion"", ""onset"": null, ""seed"": 2043050677, ""width"": null}",persistent_within_tested_domain,persistent_within_tested_domain,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 0.9873664746771073, ""inflection_concave_to_convex"": 9.440571198505105e-05, ""lower_bound_0"": 4.0667403326219997e-13}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}",1|1|1|1|1,>1.20,1,15,1,accepted,
direction+inflection+bound:basis:high:persistent_within_tested_domain:6,basis,high,0.8,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,f564d3e0d273d972f674799dbccf2d15d976fe2c7a5b8e36ad4aa3e4cf0526d1,021628ed5cab1594e8141d44c31b5212bb91f8d9e4d25618ec8137999d62d990,1,c2_negative_level_excursion,425693166,"{""amplitude"": 0.0, ""family"": ""c2_negative_level_excursion"", ""onset"": null, ""seed"": 425693166, ""width"": null}",persistent_within_tested_domain,persistent_within_tested_domain,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 1.1339265811292246e-05, ""inflection_concave_to_convex"": 0.003417303031420562, ""lower_bound_0"": 1.707735606294122e-05}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}",1|1|1|1|1,>1.20,1,15,1,accepted,
direction+inflection+bound:basis:high:persistent_within_tested_domain:7,basis,high,0.8,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,bda87f38a60c14d5b7aa116175713dab5aaeeda4347b5bb83813bda5f068fd17,c864def4b09611cd05d029fb77b0489eb312ff2409fb8a786d4f41972034f0e8,1,c2_negative_level_excursion,4133308621,"{""amplitude"": 0.0, ""family"": ""c2_negative_level_excursion"", ""onset"": null, ""seed"": 4133308621, ""width"": null}",persistent_within_tested_domain,persistent_within_tested_domain,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 0.20851076490412523, ""inflection_concave_to_convex"": 4.775207133223395e-05, ""lower_bound_0"": 3.514968981611581e-26}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}",1|1|1|1|1,>1.20,1,15,1,accepted,
direction+inflection+bound:basis:high:persistent_within_tested_domain:8,basis,high,0.8,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,d56fe13e164bf5c45fdcd79ec8a756136686dea5d3d3f1e8a18bead56e076947,6af93803757389f2174bda200c5254bc4f266db6715776202fc127a55383edf6,1,c2_negative_level_excursion,2740260597,"{""amplitude"": 0.0, ""family"": ""c2_negative_level_excursion"", ""onset"": null, ""seed"": 2740260597, ""width"": null}",persistent_within_tested_domain,persistent_within_tested_domain,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 7.190323705711393e-25, ""inflection_concave_to_convex"": 0.0008286474255950163, ""lower_bound_0"": 8.75651076269652e-27}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}",1|1|1|1|1,>1.20,1,15,1,accepted,
direction+inflection+bound:basis:high:persistent_within_tested_domain:9,basis,high,0.8,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,adc3a078b1c2234bc8f21e026a7b45f05e2864bdb3630de69f6049ea14fcfa23,6b55142705a5cfdc9ed6f9edadcea0245021319fccfb49b93ed20312d1b7a080,1,c2_negative_level_excursion,2786781350,"{""amplitude"": 0.0, ""family"": ""c2_negative_level_excursion"", ""onset"": null, ""seed"": 2786781350, ""width"": null}",persistent_within_tested_domain,persistent_within_tested_domain,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 7.625035995294286e-23, ""inflection_concave_to_convex"": 0.0007004878223147134, ""lower_bound_0"": 4.128770978566048e-22}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}","{""asymptote_to_0_from_above"": [1, 1, 1, 1, 1], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [1, 1, 1, 1, 1], ""lower_bound_0"": [1, 1, 1, 1, 1]}",1|1|1|1|1,>1.20,1,15,1,accepted,
direction+inflection+bound:ode:low:limited:0,ode,low,0.2,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,68d8df63b307a918f986e0d94387efc939754d834b97c4a1c233b72bb1a9edd8,796af09920d30d5b754373738b6764ab764b5f82da5589cd5be676060873fc71,1,c2_negative_level_excursion,1984990034,"{""amplitude"": 0.21537235666866061, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 1984990034, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 1.657265986865293e-05, ""inflection_concave_to_convex"": 4.792917435850247e-05, ""lower_bound_0"": 8.75651076269652e-27}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,15,1,accepted,
direction+inflection+bound:ode:low:limited:1,ode,low,0.2,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,972122448748c020307b6a3ef0af0427ae67df70a2ec8af728f25993081a1485,4133713f92f3308496fcddfa0008e7d5739795484f4cc81377c3de3e856baf00,1,c2_negative_level_excursion,2695655580,"{""amplitude"": 0.2153726789213985, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 2695655580, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 0.5310071888607657, ""inflection_concave_to_convex"": 5.854158364891199e-05, ""lower_bound_0"": 1.736416513377244e-08}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,15,1,accepted,
direction+inflection+bound:ode:low:limited:2,ode,low,0.2,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,abd475df1dfd29d2b1d31468490521f9ee52e1945e4cf691f627998f14198be1,a3ca48e7863d9e43986fd177c0700a1925dddcaf8b7ac7459682d7eb053ac90d,1,c2_negative_level_excursion,598566033,"{""amplitude"": 0.21537255926815058, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 598566033, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 8.75651076269652e-27, ""inflection_concave_to_convex"": 0.00011036742480208519, ""lower_bound_0"": 8.75651076269652e-27}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,15,1,accepted,
direction+inflection+bound:ode:low:limited:3,ode,low,0.2,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,707fd60a9e4225b2870edfaf9cf689f47a55e4965ca2ec3e974c5a553f3597ed,9187cbecbab5b9578a9e3e6b503d5eae300db38feeeefc1d58d5e2a12b9fcdfd,1,c2_negative_level_excursion,1733418830,"{""amplitude"": 0.21537254856493962, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 1733418830, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 4.1253137194097266e-10, ""inflection_concave_to_convex"": 7.661495259062741e-05, ""lower_bound_0"": 8.75651076269652e-27}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,15,1,accepted,
direction+inflection+bound:ode:low:limited:4,ode,low,0.2,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,18f9ad736d7d50c1f75ae5085fae6df42c81ca509985e906b308c911159a0e94,ae4b178a25716c246105e5a304ff9541522b8cad0b6866893cda14dd27e4f01a,1,c2_negative_level_excursion,2754285836,"{""amplitude"": 0.21537267501756957, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 2754285836, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 6.919027631268232e-11, ""inflection_concave_to_convex"": 3.278307439586827e-05, ""lower_bound_0"": 3.5984712008934524e-14}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,15,1,accepted,
direction+inflection+bound:ode:low:limited:5,ode,low,0.2,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,dbe173fbb8f257b823a6af370c4b5da8c53d77c3444073ba2bdc3c921db0af15,f26586a63f5dedced622a7ad72c2bbc4cef6088d2b908e0f0698eabbc07a4b9e,1,c2_negative_level_excursion,1078140300,"{""amplitude"": 0.21537252764219955, ""family"": ""c2_negative_level_excursion"", ""onset"": 0.8099999999999999, ""seed"": 1078140300, ""width"": 0.040000000000000036}",limited,limited,"{""asymptote_to_0_from_above"": 8.75651076269652e-27, ""direction_decreasing"": 8.75651076269652e-27, ""inflection_concave_to_convex"": 3.456574411105745e-05, ""lower_bound_0"": 8.75651076269652e-27}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}","{""asymptote_to_0_from_above"": [0, 0, 0, 0, 0], ""direction_decreasing"": [1, 1, 1, 1, 1], ""inflection_concave_to_convex"": [0, 0, 0, 0, 0], ""lower_bound_0"": [0, 0, 0, 0, 0]}",0|0|0|0|0,0.8,0,15,1,accepted,
