task_id,operation_id,coverage,expected_coverage,same_ESS,finite_support_audit
direction+inflection+bound:basis:21,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:basis:21,add:regime_postchange,0,0,1,1
direction+inflection+bound:basis:21,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:basis:21,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:basis:22,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:basis:22,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:basis:22,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:basis:22,add:regime_postchange,0,0,1,1
direction+inflection+bound:basis:22,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:basis:22,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:basis:23,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:basis:23,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:basis:23,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:basis:23,add:regime_postchange,0,0,1,1
direction+inflection+bound:basis:23,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:basis:23,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:basis:24,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:basis:24,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:basis:24,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:basis:24,add:regime_postchange,0,0,1,1
direction+inflection+bound:basis:24,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:basis:24,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:basis:25,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:basis:25,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:basis:25,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:basis:25,add:regime_postchange,0,0,1,1
direction+inflection+bound:basis:25,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:basis:25,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:basis:26,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:basis:26,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:basis:26,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:basis:26,add:regime_postchange,0,0,1,1
direction+inflection+bound:basis:26,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:basis:26,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:basis:27,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:basis:27,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:basis:27,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:basis:27,add:regime_postchange,0,0,1,1
direction+inflection+bound:basis:27,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:basis:27,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:basis:28,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:basis:28,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:basis:28,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:basis:28,add:regime_postchange,0,0,1,1
direction+inflection+bound:basis:28,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:basis:28,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:basis:29,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:basis:29,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:basis:29,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:basis:29,add:regime_postchange,0,0,1,1
direction+inflection+bound:basis:29,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:basis:29,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:0,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:0,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:0,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:0,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:0,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:0,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:1,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:1,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:1,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:1,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:1,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:1,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:2,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:2,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:2,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:2,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:2,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:2,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:3,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:3,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:3,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:3,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:3,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:3,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:4,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:4,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:4,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:4,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:4,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:4,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:5,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:5,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:5,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:5,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:5,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:5,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:6,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:6,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:6,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:6,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:6,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:6,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:7,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:7,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:7,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:7,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:7,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:7,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:8,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:8,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:8,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:8,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:8,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:8,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:9,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:9,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:9,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:9,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:9,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:9,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:10,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:10,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:10,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:10,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:10,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:10,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:11,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:11,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:11,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:11,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:11,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:11,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:12,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:12,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:12,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:12,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:12,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:12,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:13,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:13,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:13,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:13,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:13,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:13,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:14,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:14,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:14,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:14,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:14,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:14,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:15,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:15,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:15,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:15,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:15,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:15,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:16,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:16,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:16,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:16,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:16,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:16,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:17,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:17,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:17,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:17,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:17,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:17,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:18,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:18,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:18,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:18,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:18,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:18,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:19,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:19,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:19,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:19,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:19,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:19,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:20,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:20,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:20,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:20,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:20,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:20,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:21,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:21,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:21,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:21,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:21,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:21,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:22,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:22,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:22,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:22,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:22,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:22,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:23,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:23,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:23,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:23,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:23,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:23,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:24,omit:direction_decreasing,1,1,1,1
direction+inflection+bound:ode:24,omit:inflection_concave_to_convex,1,1,1,1
direction+inflection+bound:ode:24,omit:lower_bound_0,1,1,1,1
direction+inflection+bound:ode:24,add:regime_postchange,0,0,1,1
direction+inflection+bound:ode:24,reverse:direction_decreasing->direction_increasing,0,0,1,1
direction+inflection+bound:ode:24,reverse:inflection_concave_to_convex->inflection_convex_to_concave,0,0,1,1
direction+inflection+bound:ode:25,omit:direction_decreasing,1,1,1,1
