task_id,field,generator,draw,baseline_specification_state,sign,epsilon_break,break_status,epsilon_CW,CW_status,delta_epsilon_CW
inflection_location:basis:20,inflection_location,basis,20,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:basis:20,inflection_location,basis,20,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:20,inflection_location,basis,20,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:20,inflection_location,basis,20,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:basis:20,inflection_location,basis,20,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:21,inflection_location,basis,21,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:21,inflection_location,basis,21,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:basis:21,inflection_location,basis,21,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:21,inflection_location,basis,21,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:21,inflection_location,basis,21,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:basis:21,inflection_location,basis,21,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:22,inflection_location,basis,22,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:22,inflection_location,basis,22,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:basis:22,inflection_location,basis,22,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:22,inflection_location,basis,22,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:22,inflection_location,basis,22,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:basis:22,inflection_location,basis,22,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:23,inflection_location,basis,23,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:23,inflection_location,basis,23,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:basis:23,inflection_location,basis,23,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:23,inflection_location,basis,23,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:23,inflection_location,basis,23,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:basis:23,inflection_location,basis,23,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:24,inflection_location,basis,24,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:24,inflection_location,basis,24,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:basis:24,inflection_location,basis,24,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:24,inflection_location,basis,24,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:24,inflection_location,basis,24,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:basis:24,inflection_location,basis,24,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:25,inflection_location,basis,25,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:25,inflection_location,basis,25,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:basis:25,inflection_location,basis,25,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:25,inflection_location,basis,25,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:25,inflection_location,basis,25,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:basis:25,inflection_location,basis,25,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:26,inflection_location,basis,26,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:26,inflection_location,basis,26,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:basis:26,inflection_location,basis,26,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:26,inflection_location,basis,26,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:26,inflection_location,basis,26,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:basis:26,inflection_location,basis,26,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:27,inflection_location,basis,27,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:27,inflection_location,basis,27,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:basis:27,inflection_location,basis,27,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:27,inflection_location,basis,27,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:27,inflection_location,basis,27,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:basis:27,inflection_location,basis,27,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:28,inflection_location,basis,28,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:28,inflection_location,basis,28,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:basis:28,inflection_location,basis,28,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:28,inflection_location,basis,28,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:28,inflection_location,basis,28,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:basis:28,inflection_location,basis,28,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:29,inflection_location,basis,29,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:29,inflection_location,basis,29,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:basis:29,inflection_location,basis,29,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:basis:29,inflection_location,basis,29,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:basis:29,inflection_location,basis,29,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:basis:29,inflection_location,basis,29,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:0,inflection_location,ode,0,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:0,inflection_location,ode,0,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:0,inflection_location,ode,0,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:0,inflection_location,ode,0,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:0,inflection_location,ode,0,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:0,inflection_location,ode,0,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:1,inflection_location,ode,1,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:1,inflection_location,ode,1,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:1,inflection_location,ode,1,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:1,inflection_location,ode,1,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:1,inflection_location,ode,1,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:1,inflection_location,ode,1,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:2,inflection_location,ode,2,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:2,inflection_location,ode,2,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:2,inflection_location,ode,2,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:2,inflection_location,ode,2,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:2,inflection_location,ode,2,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:2,inflection_location,ode,2,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:3,inflection_location,ode,3,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:3,inflection_location,ode,3,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:3,inflection_location,ode,3,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:3,inflection_location,ode,3,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:3,inflection_location,ode,3,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:3,inflection_location,ode,3,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:4,inflection_location,ode,4,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:4,inflection_location,ode,4,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:4,inflection_location,ode,4,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:4,inflection_location,ode,4,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:4,inflection_location,ode,4,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:4,inflection_location,ode,4,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:5,inflection_location,ode,5,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:5,inflection_location,ode,5,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:5,inflection_location,ode,5,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:5,inflection_location,ode,5,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:5,inflection_location,ode,5,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:5,inflection_location,ode,5,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:6,inflection_location,ode,6,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:6,inflection_location,ode,6,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:6,inflection_location,ode,6,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:6,inflection_location,ode,6,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:6,inflection_location,ode,6,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:6,inflection_location,ode,6,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:7,inflection_location,ode,7,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:7,inflection_location,ode,7,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:7,inflection_location,ode,7,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:7,inflection_location,ode,7,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:7,inflection_location,ode,7,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:7,inflection_location,ode,7,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:8,inflection_location,ode,8,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:8,inflection_location,ode,8,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:8,inflection_location,ode,8,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:8,inflection_location,ode,8,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:8,inflection_location,ode,8,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:8,inflection_location,ode,8,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:9,inflection_location,ode,9,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:9,inflection_location,ode,9,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:9,inflection_location,ode,9,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:9,inflection_location,ode,9,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:9,inflection_location,ode,9,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:9,inflection_location,ode,9,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:10,inflection_location,ode,10,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:10,inflection_location,ode,10,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:10,inflection_location,ode,10,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:10,inflection_location,ode,10,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:10,inflection_location,ode,10,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:10,inflection_location,ode,10,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:11,inflection_location,ode,11,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:11,inflection_location,ode,11,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:11,inflection_location,ode,11,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:11,inflection_location,ode,11,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:11,inflection_location,ode,11,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:11,inflection_location,ode,11,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:12,inflection_location,ode,12,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:12,inflection_location,ode,12,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:12,inflection_location,ode,12,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:12,inflection_location,ode,12,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:12,inflection_location,ode,12,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:12,inflection_location,ode,12,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:13,inflection_location,ode,13,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:13,inflection_location,ode,13,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:13,inflection_location,ode,13,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:13,inflection_location,ode,13,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:13,inflection_location,ode,13,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:13,inflection_location,ode,13,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:14,inflection_location,ode,14,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:14,inflection_location,ode,14,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:14,inflection_location,ode,14,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:14,inflection_location,ode,14,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:14,inflection_location,ode,14,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:14,inflection_location,ode,14,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:15,inflection_location,ode,15,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:15,inflection_location,ode,15,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:15,inflection_location,ode,15,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:15,inflection_location,ode,15,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:15,inflection_location,ode,15,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:15,inflection_location,ode,15,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:16,inflection_location,ode,16,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:16,inflection_location,ode,16,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:16,inflection_location,ode,16,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:16,inflection_location,ode,16,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:16,inflection_location,ode,16,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:16,inflection_location,ode,16,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:17,inflection_location,ode,17,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:17,inflection_location,ode,17,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:17,inflection_location,ode,17,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:17,inflection_location,ode,17,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:17,inflection_location,ode,17,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:17,inflection_location,ode,17,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:18,inflection_location,ode,18,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:18,inflection_location,ode,18,r0=-0.8,1,0.025,observed,0.025,observed,0.0
inflection_location:ode:18,inflection_location,ode,18,r0=+0.0,-1,0.05,observed,0.05,observed,0.0
inflection_location:ode:18,inflection_location,ode,18,r0=+0.0,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:18,inflection_location,ode,18,r0=+0.8,-1,0.025,observed,0.025,observed,0.0
inflection_location:ode:18,inflection_location,ode,18,r0=+0.8,1,0.05,observed,0.05,observed,0.0
inflection_location:ode:19,inflection_location,ode,19,r0=-0.8,-1,0.05,observed,0.05,observed,0.0
