intent_name,generator,eta,scope_stratum,target_seed,accepted_attempt,task_seed,generator_intended_atoms,oracle_envelope_atoms,oracle_envelope_size,implied_atoms,candidate_count
direction+inflection+bound,basis,high,limited,3,1,3722678416,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,limited,4,1,1505852234,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,limited,5,1,2513667658,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,limited,6,1,1336521364,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,limited,7,1,1451968666,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,limited,8,1,935669999,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,limited,9,1,3092175422,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,intermediate,0,1,733865418,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,intermediate,1,1,3763236779,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,intermediate,2,1,1355631882,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,intermediate,3,1,1416001662,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,intermediate,4,1,1693991438,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,intermediate,5,1,1152944845,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,intermediate,6,1,3360930097,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,intermediate,7,1,1557177796,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,intermediate,8,1,1496122277,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,intermediate,9,1,1323874452,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,persistent_within_tested_domain,0,1,2341711135,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,persistent_within_tested_domain,1,1,4233897630,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,persistent_within_tested_domain,2,1,3900738453,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,persistent_within_tested_domain,3,1,3666245932,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,persistent_within_tested_domain,4,1,2519021047,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,persistent_within_tested_domain,5,1,1161460598,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,persistent_within_tested_domain,6,1,2025613823,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,persistent_within_tested_domain,7,1,2098194280,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,persistent_within_tested_domain,8,1,1099885583,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,basis,high,persistent_within_tested_domain,9,1,3183478214,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,limited,0,1,2610007625,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,limited,1,1,2527488783,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,limited,2,1,1522661185,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,limited,3,1,1734584430,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,limited,4,1,1540584502,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,limited,5,1,2493823487,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,limited,6,1,2874116646,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,limited,7,1,1369728268,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,limited,8,1,1270390188,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,limited,9,1,505506932,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,intermediate,0,1,1271017201,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,intermediate,1,1,2030293461,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,intermediate,2,1,1687724104,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,intermediate,3,1,2978944834,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,intermediate,4,1,3774599359,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,intermediate,5,1,10133025,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,intermediate,6,1,3013196578,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,intermediate,7,1,3612111018,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,intermediate,8,1,1117045617,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,intermediate,9,1,347958371,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,persistent_within_tested_domain,0,1,3914979649,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,persistent_within_tested_domain,1,1,2914525058,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,persistent_within_tested_domain,2,1,1168279375,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,persistent_within_tested_domain,3,1,2022765633,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,persistent_within_tested_domain,4,1,561289136,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,persistent_within_tested_domain,5,1,2164981681,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,persistent_within_tested_domain,6,1,3110716755,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,persistent_within_tested_domain,7,1,432163913,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,persistent_within_tested_domain,8,1,2984426013,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
direction+inflection+bound,ode,low,persistent_within_tested_domain,9,1,3742024946,direction_decreasing|inflection_concave_to_convex|lower_bound_0,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|lower_bound_0,4,asymptote_to_0_from_above,15
