task_id,primitive,tier,generator,seed,horizon,V_raw,C_contiguous,H_valid,tau_v
direction:persistent_within_domain:ode:13,direction,persistent_within_domain,ode,13,0.6,1,1,1.0,
direction:persistent_within_domain:ode:13,direction,persistent_within_domain,ode,13,0.7,1,1,1.0,
direction:persistent_within_domain:ode:13,direction,persistent_within_domain,ode,13,0.8,1,1,1.0,
direction:persistent_within_domain:ode:13,direction,persistent_within_domain,ode,13,0.9,1,1,1.0,
direction:persistent_within_domain:ode:13,direction,persistent_within_domain,ode,13,1.0,1,1,1.0,
direction:persistent_within_domain:ode:14,direction,persistent_within_domain,ode,14,0.45,1,1,1.0,
direction:persistent_within_domain:ode:14,direction,persistent_within_domain,ode,14,0.5,1,1,1.0,
direction:persistent_within_domain:ode:14,direction,persistent_within_domain,ode,14,0.6,1,1,1.0,
direction:persistent_within_domain:ode:14,direction,persistent_within_domain,ode,14,0.7,1,1,1.0,
direction:persistent_within_domain:ode:14,direction,persistent_within_domain,ode,14,0.8,1,1,1.0,
direction:persistent_within_domain:ode:14,direction,persistent_within_domain,ode,14,0.9,1,1,1.0,
direction:persistent_within_domain:ode:14,direction,persistent_within_domain,ode,14,1.0,1,1,1.0,
direction:persistent_within_domain:ode:15,direction,persistent_within_domain,ode,15,0.45,1,1,1.0,
direction:persistent_within_domain:ode:15,direction,persistent_within_domain,ode,15,0.5,1,1,1.0,
direction:persistent_within_domain:ode:15,direction,persistent_within_domain,ode,15,0.6,1,1,1.0,
direction:persistent_within_domain:ode:15,direction,persistent_within_domain,ode,15,0.7,1,1,1.0,
direction:persistent_within_domain:ode:15,direction,persistent_within_domain,ode,15,0.8,1,1,1.0,
direction:persistent_within_domain:ode:15,direction,persistent_within_domain,ode,15,0.9,1,1,1.0,
direction:persistent_within_domain:ode:15,direction,persistent_within_domain,ode,15,1.0,1,1,1.0,
direction:persistent_within_domain:ode:16,direction,persistent_within_domain,ode,16,0.45,1,1,1.0,
direction:persistent_within_domain:ode:16,direction,persistent_within_domain,ode,16,0.5,1,1,1.0,
direction:persistent_within_domain:ode:16,direction,persistent_within_domain,ode,16,0.6,1,1,1.0,
direction:persistent_within_domain:ode:16,direction,persistent_within_domain,ode,16,0.7,1,1,1.0,
direction:persistent_within_domain:ode:16,direction,persistent_within_domain,ode,16,0.8,1,1,1.0,
direction:persistent_within_domain:ode:16,direction,persistent_within_domain,ode,16,0.9,1,1,1.0,
direction:persistent_within_domain:ode:16,direction,persistent_within_domain,ode,16,1.0,1,1,1.0,
direction:persistent_within_domain:ode:17,direction,persistent_within_domain,ode,17,0.45,1,1,1.0,
direction:persistent_within_domain:ode:17,direction,persistent_within_domain,ode,17,0.5,1,1,1.0,
direction:persistent_within_domain:ode:17,direction,persistent_within_domain,ode,17,0.6,1,1,1.0,
direction:persistent_within_domain:ode:17,direction,persistent_within_domain,ode,17,0.7,1,1,1.0,
direction:persistent_within_domain:ode:17,direction,persistent_within_domain,ode,17,0.8,1,1,1.0,
direction:persistent_within_domain:ode:17,direction,persistent_within_domain,ode,17,0.9,1,1,1.0,
direction:persistent_within_domain:ode:17,direction,persistent_within_domain,ode,17,1.0,1,1,1.0,
direction:persistent_within_domain:ode:18,direction,persistent_within_domain,ode,18,0.45,1,1,1.0,
direction:persistent_within_domain:ode:18,direction,persistent_within_domain,ode,18,0.5,1,1,1.0,
direction:persistent_within_domain:ode:18,direction,persistent_within_domain,ode,18,0.6,1,1,1.0,
direction:persistent_within_domain:ode:18,direction,persistent_within_domain,ode,18,0.7,1,1,1.0,
direction:persistent_within_domain:ode:18,direction,persistent_within_domain,ode,18,0.8,1,1,1.0,
direction:persistent_within_domain:ode:18,direction,persistent_within_domain,ode,18,0.9,1,1,1.0,
direction:persistent_within_domain:ode:18,direction,persistent_within_domain,ode,18,1.0,1,1,1.0,
direction:persistent_within_domain:ode:19,direction,persistent_within_domain,ode,19,0.45,1,1,1.0,
direction:persistent_within_domain:ode:19,direction,persistent_within_domain,ode,19,0.5,1,1,1.0,
direction:persistent_within_domain:ode:19,direction,persistent_within_domain,ode,19,0.6,1,1,1.0,
direction:persistent_within_domain:ode:19,direction,persistent_within_domain,ode,19,0.7,1,1,1.0,
direction:persistent_within_domain:ode:19,direction,persistent_within_domain,ode,19,0.8,1,1,1.0,
direction:persistent_within_domain:ode:19,direction,persistent_within_domain,ode,19,0.9,1,1,1.0,
direction:persistent_within_domain:ode:19,direction,persistent_within_domain,ode,19,1.0,1,1,1.0,
direction:persistent_within_domain:ode:20,direction,persistent_within_domain,ode,20,0.45,1,1,1.0,
direction:persistent_within_domain:ode:20,direction,persistent_within_domain,ode,20,0.5,1,1,1.0,
direction:persistent_within_domain:ode:20,direction,persistent_within_domain,ode,20,0.6,1,1,1.0,
direction:persistent_within_domain:ode:20,direction,persistent_within_domain,ode,20,0.7,1,1,1.0,
direction:persistent_within_domain:ode:20,direction,persistent_within_domain,ode,20,0.8,1,1,1.0,
direction:persistent_within_domain:ode:20,direction,persistent_within_domain,ode,20,0.9,1,1,1.0,
direction:persistent_within_domain:ode:20,direction,persistent_within_domain,ode,20,1.0,1,1,1.0,
direction:persistent_within_domain:ode:21,direction,persistent_within_domain,ode,21,0.45,1,1,1.0,
direction:persistent_within_domain:ode:21,direction,persistent_within_domain,ode,21,0.5,1,1,1.0,
direction:persistent_within_domain:ode:21,direction,persistent_within_domain,ode,21,0.6,1,1,1.0,
direction:persistent_within_domain:ode:21,direction,persistent_within_domain,ode,21,0.7,1,1,1.0,
direction:persistent_within_domain:ode:21,direction,persistent_within_domain,ode,21,0.8,1,1,1.0,
direction:persistent_within_domain:ode:21,direction,persistent_within_domain,ode,21,0.9,1,1,1.0,
direction:persistent_within_domain:ode:21,direction,persistent_within_domain,ode,21,1.0,1,1,1.0,
direction:persistent_within_domain:ode:22,direction,persistent_within_domain,ode,22,0.45,1,1,1.0,
direction:persistent_within_domain:ode:22,direction,persistent_within_domain,ode,22,0.5,1,1,1.0,
direction:persistent_within_domain:ode:22,direction,persistent_within_domain,ode,22,0.6,1,1,1.0,
direction:persistent_within_domain:ode:22,direction,persistent_within_domain,ode,22,0.7,1,1,1.0,
direction:persistent_within_domain:ode:22,direction,persistent_within_domain,ode,22,0.8,1,1,1.0,
direction:persistent_within_domain:ode:22,direction,persistent_within_domain,ode,22,0.9,1,1,1.0,
direction:persistent_within_domain:ode:22,direction,persistent_within_domain,ode,22,1.0,1,1,1.0,
direction:persistent_within_domain:ode:23,direction,persistent_within_domain,ode,23,0.45,1,1,1.0,
direction:persistent_within_domain:ode:23,direction,persistent_within_domain,ode,23,0.5,1,1,1.0,
direction:persistent_within_domain:ode:23,direction,persistent_within_domain,ode,23,0.6,1,1,1.0,
direction:persistent_within_domain:ode:23,direction,persistent_within_domain,ode,23,0.7,1,1,1.0,
direction:persistent_within_domain:ode:23,direction,persistent_within_domain,ode,23,0.8,1,1,1.0,
direction:persistent_within_domain:ode:23,direction,persistent_within_domain,ode,23,0.9,1,1,1.0,
direction:persistent_within_domain:ode:23,direction,persistent_within_domain,ode,23,1.0,1,1,1.0,
direction:persistent_within_domain:ode:24,direction,persistent_within_domain,ode,24,0.45,1,1,1.0,
direction:persistent_within_domain:ode:24,direction,persistent_within_domain,ode,24,0.5,1,1,1.0,
direction:persistent_within_domain:ode:24,direction,persistent_within_domain,ode,24,0.6,1,1,1.0,
direction:persistent_within_domain:ode:24,direction,persistent_within_domain,ode,24,0.7,1,1,1.0,
direction:persistent_within_domain:ode:24,direction,persistent_within_domain,ode,24,0.8,1,1,1.0,
direction:persistent_within_domain:ode:24,direction,persistent_within_domain,ode,24,0.9,1,1,1.0,
direction:persistent_within_domain:ode:24,direction,persistent_within_domain,ode,24,1.0,1,1,1.0,
direction:persistent_within_domain:ode:25,direction,persistent_within_domain,ode,25,0.45,1,1,1.0,
direction:persistent_within_domain:ode:25,direction,persistent_within_domain,ode,25,0.5,1,1,1.0,
direction:persistent_within_domain:ode:25,direction,persistent_within_domain,ode,25,0.6,1,1,1.0,
direction:persistent_within_domain:ode:25,direction,persistent_within_domain,ode,25,0.7,1,1,1.0,
direction:persistent_within_domain:ode:25,direction,persistent_within_domain,ode,25,0.8,1,1,1.0,
direction:persistent_within_domain:ode:25,direction,persistent_within_domain,ode,25,0.9,1,1,1.0,
direction:persistent_within_domain:ode:25,direction,persistent_within_domain,ode,25,1.0,1,1,1.0,
direction:persistent_within_domain:ode:26,direction,persistent_within_domain,ode,26,0.45,1,1,1.0,
direction:persistent_within_domain:ode:26,direction,persistent_within_domain,ode,26,0.5,1,1,1.0,
direction:persistent_within_domain:ode:26,direction,persistent_within_domain,ode,26,0.6,1,1,1.0,
direction:persistent_within_domain:ode:26,direction,persistent_within_domain,ode,26,0.7,1,1,1.0,
direction:persistent_within_domain:ode:26,direction,persistent_within_domain,ode,26,0.8,1,1,1.0,
direction:persistent_within_domain:ode:26,direction,persistent_within_domain,ode,26,0.9,1,1,1.0,
direction:persistent_within_domain:ode:26,direction,persistent_within_domain,ode,26,1.0,1,1,1.0,
direction:persistent_within_domain:ode:27,direction,persistent_within_domain,ode,27,0.45,1,1,1.0,
direction:persistent_within_domain:ode:27,direction,persistent_within_domain,ode,27,0.5,1,1,1.0,
direction:persistent_within_domain:ode:27,direction,persistent_within_domain,ode,27,0.6,1,1,1.0,
direction:persistent_within_domain:ode:27,direction,persistent_within_domain,ode,27,0.7,1,1,1.0,
direction:persistent_within_domain:ode:27,direction,persistent_within_domain,ode,27,0.8,1,1,1.0,
direction:persistent_within_domain:ode:27,direction,persistent_within_domain,ode,27,0.9,1,1,1.0,
direction:persistent_within_domain:ode:27,direction,persistent_within_domain,ode,27,1.0,1,1,1.0,
direction:persistent_within_domain:ode:28,direction,persistent_within_domain,ode,28,0.45,1,1,1.0,
direction:persistent_within_domain:ode:28,direction,persistent_within_domain,ode,28,0.5,1,1,1.0,
direction:persistent_within_domain:ode:28,direction,persistent_within_domain,ode,28,0.6,1,1,1.0,
direction:persistent_within_domain:ode:28,direction,persistent_within_domain,ode,28,0.7,1,1,1.0,
direction:persistent_within_domain:ode:28,direction,persistent_within_domain,ode,28,0.8,1,1,1.0,
direction:persistent_within_domain:ode:28,direction,persistent_within_domain,ode,28,0.9,1,1,1.0,
direction:persistent_within_domain:ode:28,direction,persistent_within_domain,ode,28,1.0,1,1,1.0,
direction:persistent_within_domain:ode:29,direction,persistent_within_domain,ode,29,0.45,1,1,1.0,
direction:persistent_within_domain:ode:29,direction,persistent_within_domain,ode,29,0.5,1,1,1.0,
direction:persistent_within_domain:ode:29,direction,persistent_within_domain,ode,29,0.6,1,1,1.0,
direction:persistent_within_domain:ode:29,direction,persistent_within_domain,ode,29,0.7,1,1,1.0,
direction:persistent_within_domain:ode:29,direction,persistent_within_domain,ode,29,0.8,1,1,1.0,
direction:persistent_within_domain:ode:29,direction,persistent_within_domain,ode,29,0.9,1,1,1.0,
direction:persistent_within_domain:ode:29,direction,persistent_within_domain,ode,29,1.0,1,1,1.0,
curvature:local:spline:0,curvature,local,spline,0,0.45,1,1,0.5,0.5383549783701292
curvature:local:spline:0,curvature,local,spline,0,0.5,1,1,0.5,0.5383549783701292
curvature:local:spline:0,curvature,local,spline,0,0.6,0,0,0.5,0.5383549783701292
curvature:local:spline:0,curvature,local,spline,0,0.7,0,0,0.5,0.5383549783701292
curvature:local:spline:0,curvature,local,spline,0,0.8,0,0,0.5,0.5383549783701292
curvature:local:spline:0,curvature,local,spline,0,0.9,0,0,0.5,0.5383549783701292
curvature:local:spline:0,curvature,local,spline,0,1.0,0,0,0.5,0.5383549783701292
curvature:local:spline:1,curvature,local,spline,1,0.45,1,1,0.5,0.5326052321964224
curvature:local:spline:1,curvature,local,spline,1,0.5,1,1,0.5,0.5326052321964224
curvature:local:spline:1,curvature,local,spline,1,0.6,0,0,0.5,0.5326052321964224
curvature:local:spline:1,curvature,local,spline,1,0.7,0,0,0.5,0.5326052321964224
curvature:local:spline:1,curvature,local,spline,1,0.8,0,0,0.5,0.5326052321964224
curvature:local:spline:1,curvature,local,spline,1,0.9,0,0,0.5,0.5326052321964224
curvature:local:spline:1,curvature,local,spline,1,1.0,0,0,0.5,0.5326052321964224
curvature:local:spline:2,curvature,local,spline,2,0.45,1,1,0.5,0.5455625427771078
curvature:local:spline:2,curvature,local,spline,2,0.5,1,1,0.5,0.5455625427771078
curvature:local:spline:2,curvature,local,spline,2,0.6,0,0,0.5,0.5455625427771078
curvature:local:spline:2,curvature,local,spline,2,0.7,0,0,0.5,0.5455625427771078
curvature:local:spline:2,curvature,local,spline,2,0.8,0,0,0.5,0.5455625427771078
curvature:local:spline:2,curvature,local,spline,2,0.9,0,0,0.5,0.5455625427771078
curvature:local:spline:2,curvature,local,spline,2,1.0,0,0,0.5,0.5455625427771078
curvature:local:spline:3,curvature,local,spline,3,0.45,1,1,0.5,0.5221301163068922
curvature:local:spline:3,curvature,local,spline,3,0.5,1,1,0.5,0.5221301163068922
curvature:local:spline:3,curvature,local,spline,3,0.6,0,0,0.5,0.5221301163068922
curvature:local:spline:3,curvature,local,spline,3,0.7,0,0,0.5,0.5221301163068922
curvature:local:spline:3,curvature,local,spline,3,0.8,0,0,0.5,0.5221301163068922
curvature:local:spline:3,curvature,local,spline,3,0.9,0,0,0.5,0.5221301163068922
curvature:local:spline:3,curvature,local,spline,3,1.0,0,0,0.5,0.5221301163068922
curvature:local:spline:4,curvature,local,spline,4,0.45,1,1,0.5,0.5595262966950336
curvature:local:spline:4,curvature,local,spline,4,0.5,1,1,0.5,0.5595262966950336
curvature:local:spline:4,curvature,local,spline,4,0.6,0,0,0.5,0.5595262966950336
curvature:local:spline:4,curvature,local,spline,4,0.7,0,0,0.5,0.5595262966950336
curvature:local:spline:4,curvature,local,spline,4,0.8,0,0,0.5,0.5595262966950336
curvature:local:spline:4,curvature,local,spline,4,0.9,0,0,0.5,0.5595262966950336
curvature:local:spline:4,curvature,local,spline,4,1.0,0,0,0.5,0.5595262966950336
curvature:local:spline:5,curvature,local,spline,5,0.45,1,1,0.5,0.5250679858827331
curvature:local:spline:5,curvature,local,spline,5,0.5,1,1,0.5,0.5250679858827331
curvature:local:spline:5,curvature,local,spline,5,0.6,0,0,0.5,0.5250679858827331
curvature:local:spline:5,curvature,local,spline,5,0.7,0,0,0.5,0.5250679858827331
curvature:local:spline:5,curvature,local,spline,5,0.8,0,0,0.5,0.5250679858827331
curvature:local:spline:5,curvature,local,spline,5,0.9,0,0,0.5,0.5250679858827331
curvature:local:spline:5,curvature,local,spline,5,1.0,0,0,0.5,0.5250679858827331
curvature:local:spline:6,curvature,local,spline,6,0.45,1,1,0.5,0.5557244890529303
curvature:local:spline:6,curvature,local,spline,6,0.5,1,1,0.5,0.5557244890529303
curvature:local:spline:6,curvature,local,spline,6,0.6,0,0,0.5,0.5557244890529303
curvature:local:spline:6,curvature,local,spline,6,0.7,0,0,0.5,0.5557244890529303
curvature:local:spline:6,curvature,local,spline,6,0.8,0,0,0.5,0.5557244890529303
curvature:local:spline:6,curvature,local,spline,6,0.9,0,0,0.5,0.5557244890529303
